store_id,date,summed_revenue
S0091,2017-05-26,79.51
S0091,2017-05-27,121.37
S0091,2017-05-28,84.52
S0091,2017-05-29,83.48
S0091,2017-05-30,106.2
S0091,2017-05-31,153.81
S0091,2017-06-01,36.67
S0091,2017-06-02,122.78
S0091,2017-06-03,92.48
S0091,2017-06-04,83.76
S0091,2017-06-05,97.27
S0091,2017-06-06,83.97
S0091,2017-06-07,73.34
S0091,2017-06-08,81.73
S0091,2017-06-09,74.64
S0091,2017-06-10,113.25
S0091,2017-06-11,182.32
S0091,2017-06-12,47.93
S0091,2017-06-13,57.4
S0091,2017-06-14,102.05000000000001
S0091,2017-06-15,113.02
S0091,2017-06-16,84.49
S0091,2017-06-17,85.76
S0091,2017-06-18,58.65
S0091,2017-06-19,101.02
S0091,2017-06-20,78.19
S0091,2017-06-21,80.45
S0091,2017-06-22,123.84
S0091,2017-06-23,215.74
S0091,2017-06-24,133.21
S0091,2017-06-25,46.42
S0091,2017-06-26,87.94
S0091,2017-06-27,128.65
S0091,2017-06-28,114.65
S0091,2017-06-29,64.03999999999999
S0091,2017-06-30,104.86
S0091,2017-07-01,71.05
S0091,2017-07-02,109.68
S0091,2017-07-03,116.26
S0091,2017-07-04,78.19
S0091,2017-07-05,116.81
S0091,2017-07-06,116.23
S0091,2017-07-07,62.04
S0091,2017-07-08,96.31
S0091,2017-07-09,61.480000000000004
S0091,2017-07-10,244.46
S0091,2017-07-11,103.27
S0091,2017-07-12,66.24000000000001
S0091,2017-07-13,131.43
S0091,2017-07-14,63.900000000000006
S0091,2017-07-15,58.13
S0091,2017-07-16,114.41
S0091,2017-07-17,220.05
S0091,2017-07-18,124.89
S0091,2017-07-19,185.65
S0091,2017-07-20,104.4
S0091,2017-07-21,140.88
S0091,2017-07-22,81.94
S0091,2017-07-23,68.9
S0091,2017-07-24,128.2
S0091,2017-07-25,71.05
S0091,2017-07-26,98.28
S0091,2017-07-27,81.5
S0091,2017-07-28,171.47
S0091,2017-07-29,98.76
S0091,2017-07-30,84.11
S0091,2017-07-31,199.76
S0091,2017-08-01,140.43
S0091,2017-08-02,147.21
S0091,2017-08-03,183.66
S0091,2017-08-04,146.7
S0091,2017-08-05,84.03
S0091,2017-08-06,102.78
S0091,2017-08-07,139.23
S0091,2017-08-08,69.84
S0091,2017-08-09,57.91
S0091,2017-08-10,140.86
S0091,2017-08-11,128.57
S0091,2017-08-12,68.28
S0091,2017-08-13,56.3
S0091,2017-08-14,186.23999999999998
S0091,2017-08-15,233.07999999999998
S0091,2017-08-16,150.17
S0091,2017-08-17,116.68
S0091,2017-08-18,152.02
S0091,2017-08-19,95.17
S0091,2017-08-20,98.2
S0091,2017-08-21,126.47
S0091,2017-08-22,114.26
S0091,2017-08-23,163.58
S0091,2017-08-24,136.04
S0091,2017-08-25,270.35
S0091,2017-08-26,88.89
S0091,2017-08-27,142.43
S0091,2017-08-28,179.44
S0091,2017-08-29,158.39000000000001
S0091,2017-08-30,145.39
S0091,2017-08-31,228.73000000000002
S0091,2017-09-01,61.51
S0091,2017-09-02,85.89
S0091,2017-09-03,55.69
S0091,2017-09-04,218.08
S0091,2017-09-05,144.24
S0091,2017-09-06,160.23000000000002
S0091,2017-09-07,143.71
S0091,2017-09-08,217.85000000000002
S0091,2017-09-09,122.73
S0091,2017-09-10,169.11
S0091,2017-09-11,159.01
S0091,2017-09-12,96.68
S0091,2017-09-13,100.25
S0091,2017-09-14,660.2399999999999
S0091,2017-09-15,195.88
S0091,2017-09-16,170.12
S0091,2017-09-17,163.99
S0091,2017-09-18,153.41
S0091,2017-09-19,103.53
S0091,2017-09-20,144.89
S0091,2017-09-21,157.11
S0091,2017-09-22,200.75
S0091,2017-09-23,172.05
S0091,2017-09-24,146.9
S0091,2017-09-25,90.96000000000001
S0091,2017-09-26,131.62
S0091,2017-09-27,149.46
S0091,2017-09-28,102.5
S0091,2017-09-29,305.91
S0091,2017-09-30,136.64000000000001
S0091,2017-10-01,114.2
S0091,2017-10-02,224.24
S0091,2017-10-03,191.75
S0091,2017-10-04,155.54
S0091,2017-10-05,117.51
S0091,2017-10-06,125.25
S0091,2017-10-07,301.26
S0091,2017-10-08,835.74
S0091,2017-10-09,137.15
S0091,2017-10-10,154.13
S0091,2017-10-11,88.1
S0091,2017-10-12,84.05
S0091,2017-10-13,42.5
S0091,2017-10-14,190.7
S0091,2017-10-15,297.42
S0091,2017-10-16,125.18
S0091,2017-10-17,179.32
S0091,2017-10-18,109.76
S0091,2017-10-19,70.57000000000001
S0091,2017-10-20,134.33
S0091,2017-10-21,183.44
S0091,2017-10-22,129.73
S0091,2017-10-23,150.12
S0091,2017-10-24,126.26
S0091,2017-10-25,114.5
S0091,2017-10-26,105.79
S0091,2017-10-27,90.26
S0091,2017-10-28,181.48
S0091,2017-10-29,142.35
S0091,2017-10-30,102.21
S0091,2017-10-31,77.69
S0091,2017-11-01,183.92000000000002
S0091,2017-11-02,84.4
S0091,2017-11-03,163.58
S0091,2017-11-04,91.37
S0091,2017-11-05,92.28
S0091,2017-11-06,157.73
S0091,2017-11-07,88.05
S0091,2017-11-08,35.32
S0091,2017-11-09,233.44
S0091,2017-11-10,110.14
S0091,2017-11-11,123.39
S0091,2017-11-12,120.25
S0091,2017-11-13,144.27
S0091,2017-11-14,93.95
S0091,2017-11-15,158.77
S0091,2017-11-16,113.74
S0091,2017-11-17,108.63
S0091,2017-11-18,93.74
S0091,2017-11-19,76.46000000000001
S0091,2017-11-20,199.64
S0091,2017-11-21,124.34
S0091,2017-11-22,113.67999999999999
S0091,2017-11-23,98.44
S0091,2017-11-24,197.78
S0091,2017-11-25,193.04
S0091,2017-11-26,78.7
S0091,2017-11-27,90.6
S0091,2017-11-28,30.68
S0091,2017-11-29,181.22
S0091,2017-11-30,71.58
S0091,2017-12-01,174.81
S0091,2017-12-02,109.85
S0091,2017-12-03,103.94
S0091,2017-12-04,81.04
S0091,2017-12-05,74.69
S0091,2017-12-06,131.92
S0091,2017-12-07,46.74
S0091,2017-12-08,210.61
S0091,2017-12-09,138.8
S0091,2017-12-10,93.14
S0091,2017-12-11,77.39
S0091,2017-12-12,129.83
S0091,2017-12-13,123.05
S0091,2017-12-14,91.46000000000001
S0091,2017-12-15,253.7
S0091,2017-12-16,195.89
S0091,2017-12-17,164.51
S0091,2017-12-18,132.14
S0091,2017-12-19,146.62
S0091,2017-12-20,184.47
S0091,2017-12-21,98.3
S0091,2017-12-22,93.28999999999999
S0091,2017-12-23,291.54
S0091,2017-12-24,236.6
S0091,2017-12-25,156.81
S0091,2017-12-26,145.89000000000001
S0091,2017-12-27,91.78
S0091,2017-12-28,131.03
S0091,2017-12-29,206.43
S0091,2017-12-30,204.78
S0091,2017-12-31,277.11
S0091,2018-01-01,131.2
S0091,2018-01-02,96.61
S0091,2018-01-03,77.87
S0091,2018-01-04,75.46000000000001
S0091,2018-01-05,79.73
S0091,2018-01-06,76.84
S0091,2018-01-07,121.99000000000001
S0091,2018-01-08,110.75
S0091,2018-01-09,45.79
S0091,2018-01-10,76.89
S0091,2018-01-11,69.25
S0091,2018-01-12,119.82
S0091,2018-01-13,177.96
S0091,2018-01-14,137.46
S0091,2018-01-15,97.57
S0091,2018-01-16,122.59
S0091,2018-01-17,469.87
S0091,2018-01-18,488.14
S0091,2018-01-19,125.68
S0091,2018-01-20,181.52
S0091,2018-01-21,104.22
S0091,2018-01-22,112.08
S0091,2018-01-23,62.06
S0091,2018-01-24,95.76
S0091,2018-01-25,121.18
S0091,2018-01-26,123.53
S0091,2018-01-27,136.37
S0091,2018-01-28,56.0
S0091,2018-01-29,77.99
S0091,2018-01-30,128.39
S0091,2018-01-31,114.05
S0091,2018-02-01,140.24
S0091,2018-02-02,126.01
S0091,2018-02-03,230.07
S0091,2018-02-04,186.11
S0091,2018-02-05,165.34
S0091,2018-02-06,70.33
S0091,2018-02-07,91.67
S0091,2018-02-08,141.39
S0091,2018-02-09,87.44
S0091,2018-02-10,234.34
S0091,2018-02-11,264.64
S0091,2018-02-12,250.45
S0091,2018-02-13,105.38
S0091,2018-02-14,131.74
S0091,2018-02-15,82.02
S0091,2018-02-16,148.94
S0091,2018-02-17,149.85999999999999
S0091,2018-02-18,130.33
S0091,2018-02-19,176.03
S0091,2018-02-20,110.37
S0091,2018-02-21,144.55
S0091,2018-02-22,91.92
S0091,2018-02-23,268.44
S0091,2018-02-24,1769.36
S0091,2018-02-25,214.8
S0091,2018-02-26,316.14
S0091,2018-02-27,43.87
S0091,2018-02-28,87.66
S0091,2018-03-01,121.92
S0091,2018-03-02,151.76
S0091,2018-03-03,136.74
S0091,2018-03-04,189.26
S0091,2018-03-05,127.11
S0091,2018-03-06,173.8
S0091,2018-03-07,159.88
S0091,2018-03-08,172.69
S0091,2018-03-09,104.34
S0091,2018-03-10,184.8
S0091,2018-03-11,153.5
S0091,2018-03-12,73.44
S0091,2018-03-13,46.87
S0091,2018-03-14,71.12
S0091,2018-03-15,131.34
S0091,2018-03-16,148.44
S0091,2018-03-17,139.4
S0091,2018-03-18,160.58
S0091,2018-03-19,89.91
S0091,2018-03-20,95.81
S0091,2018-03-21,187.5
S0091,2018-03-22,383.28999999999996
S0091,2018-03-23,280.44
S0091,2018-03-24,160.32
S0091,2018-03-25,236.71
S0091,2018-03-26,170.45
S0091,2018-03-27,173.24
S0091,2018-03-28,175.71
S0091,2018-03-29,66.78
S0091,2018-03-30,116.96000000000001
S0091,2018-03-31,92.61
S0091,2018-04-01,168.01
S0091,2018-04-02,87.76
S0091,2018-04-03,96.97999999999999
S0091,2018-04-04,133.2
S0091,2018-04-05,78.51
S0091,2018-04-06,122.1
S0091,2018-04-07,116.62
S0091,2018-04-08,151.88
S0091,2018-04-09,113.99
S0091,2018-04-10,122.07000000000001
S0091,2018-04-11,165.96
S0091,2018-04-12,215.49
S0091,2018-04-13,188.79000000000002
S0091,2018-04-14,143.15
S0091,2018-04-15,154.04000000000002
S0091,2018-04-16,183.0
S0091,2018-04-17,89.81
S0091,2018-04-18,83.2
S0091,2018-04-19,186.09
S0091,2018-04-20,151.79
S0091,2018-04-21,112.98
S0091,2018-04-22,167.4
S0091,2018-04-23,179.82
S0091,2018-04-24,77.51
S0091,2018-04-25,106.35000000000001
S0091,2018-04-26,86.78
S0091,2018-04-27,183.87
S0091,2018-04-28,142.33
S0091,2018-04-29,126.66
S0091,2018-04-30,206.39000000000001
S0091,2018-05-01,169.22
S0091,2018-05-02,246.85
S0091,2018-05-03,118.28
S0091,2018-05-04,283.38
S0091,2018-05-05,456.32
S0091,2018-05-06,201.54
S0091,2018-05-07,133.36
S0091,2018-05-08,214.33
S0091,2018-05-09,140.54
S0091,2018-05-10,105.05
S0091,2018-05-11,159.6
S0091,2018-05-12,170.66
S0091,2018-05-13,268.67
S0091,2018-05-14,245.32000000000002
S0091,2018-05-15,193.06
S0091,2018-05-16,117.11
S0091,2018-05-17,203.12
S0091,2018-05-18,108.05
S0091,2018-05-19,159.79
S0091,2018-05-20,218.85
S0091,2018-05-21,147.33
S0091,2018-05-22,186.7
S0091,2018-05-23,151.1
S0091,2018-05-24,81.92
S0091,2018-05-25,173.07
S0091,2018-05-26,844.2599999999999
S0091,2018-05-27,1128.98
S0091,2018-05-28,76.81
S0091,2018-05-29,153.6
S0091,2018-05-30,154.05
S0091,2018-05-31,67.92
S0091,2018-06-01,167.44
S0091,2018-06-02,156.07
S0091,2018-06-03,94.45
S0091,2018-06-04,78.22
S0091,2018-06-05,129.04
S0091,2018-06-06,82.59
S0091,2018-06-07,78.42
S0091,2018-06-08,155.01999999999998
S0091,2018-06-09,233.79000000000002
S0091,2018-06-10,158.6
S0091,2018-06-11,177.59
S0091,2018-06-12,149.08
S0091,2018-06-13,175.22
S0091,2018-06-14,280.68
S0091,2018-06-15,70.17
S0091,2018-06-16,168.07999999999998
S0091,2018-06-17,188.26999999999998
S0091,2018-06-18,105.91
S0091,2018-06-19,265.31
S0091,2018-06-20,221.46
S0091,2018-06-21,118.93
S0091,2018-06-22,273.67
S0091,2018-06-23,128.67
S0091,2018-06-24,131.18
S0091,2018-06-25,116.44
S0091,2018-06-26,70.25
S0091,2018-06-27,73.21
S0091,2018-06-28,259.03000000000003
S0091,2018-06-29,127.37
S0091,2018-06-30,151.88
S0091,2018-07-01,207.65
S0091,2018-07-02,178.43
S0091,2018-07-03,213.45000000000002
S0091,2018-07-04,82.85000000000001
S0091,2018-07-05,88.6
S0091,2018-07-06,143.51
S0091,2018-07-07,183.51
S0091,2018-07-08,173.34
S0091,2018-07-09,184.83
S0091,2018-07-10,134.87
S0091,2018-07-11,225.91
S0091,2018-07-12,187.22
S0091,2018-07-13,229.04
S0091,2018-07-14,150.48
S0091,2018-07-15,221.79000000000002
S0091,2018-07-16,206.3
S0091,2018-07-17,174.04
S0091,2018-07-18,221.15
S0091,2018-07-19,128.43
S0091,2018-07-20,158.81
S0091,2018-07-21,269.32
S0091,2018-07-22,113.57000000000001
S0091,2018-07-23,228.88
S0091,2018-07-24,121.4
S0091,2018-07-25,149.28
S0091,2018-07-26,167.35999999999999
S0091,2018-07-27,126.7
S0091,2018-07-28,217.9
S0091,2018-07-29,127.59
S0091,2018-07-30,163.65
S0091,2018-07-31,273.13
S0091,2018-08-01,165.27
S0091,2018-08-02,182.91
S0091,2018-08-03,274.21
S0091,2018-08-04,130.45999999999998
S0091,2018-08-05,276.22
S0091,2018-08-06,196.45
S0091,2018-08-07,257.98
S0091,2018-08-08,137.51
S0091,2018-08-09,106.1
S0091,2018-08-10,175.52
S0091,2018-08-11,411.92
S0091,2018-08-12,241.85999999999999
S0091,2018-08-13,325.85
S0091,2018-08-14,133.38
S0091,2018-08-15,141.05
S0091,2018-08-16,253.9
S0091,2018-08-17,261.08
S0091,2018-08-18,169.44
S0091,2018-08-19,215.29999999999998
S0091,2018-08-20,358.07
S0091,2018-08-21,53.06
S0091,2018-08-22,183.19
S0091,2018-08-23,114.48
S0091,2018-08-24,207.18
S0091,2018-08-25,191.57
S0091,2018-08-26,172.57
S0091,2018-08-27,186.21
S0091,2018-08-28,113.88
S0091,2018-08-29,93.77
S0091,2018-08-30,86.95000000000002
S0091,2018-08-31,109.42
S0091,2018-09-01,254.32
S0091,2018-09-02,191.35000000000002
S0091,2018-09-03,118.16
S0091,2018-09-04,133.52
S0091,2018-09-05,153.11
S0091,2018-09-06,164.98
S0091,2018-09-07,122.95
S0091,2018-09-08,135.89000000000001
S0091,2018-09-09,108.88
S0091,2018-09-10,134.08
S0091,2018-09-11,912.4499999999999
S0091,2018-09-12,1305.51
S0091,2018-09-13,180.81
S0091,2018-09-14,290.01
S0091,2018-09-15,200.55
S0091,2018-09-16,211.92000000000002
S0091,2018-09-17,214.41
S0091,2018-09-18,241.63
S0091,2018-09-19,161.85
S0091,2018-09-20,186.02
S0091,2018-09-21,144.28
S0091,2018-09-22,149.26
S0091,2018-09-23,158.04
S0091,2018-09-24,186.73000000000002
S0091,2018-09-25,135.26
S0091,2018-09-26,113.58
S0091,2018-09-27,89.4
S0091,2018-09-28,128.82
S0091,2018-09-29,167.22
S0091,2018-09-30,339.9
S0091,2018-10-01,106.12
S0091,2018-10-02,117.53
S0091,2018-10-03,142.56
S0091,2018-10-04,131.63
S0091,2018-10-05,206.12
S0091,2018-10-06,287.19
S0091,2018-10-07,219.17
S0091,2018-10-08,142.3
S0091,2018-10-09,207.05
S0091,2018-10-10,141.52
S0091,2018-10-11,162.1
S0091,2018-10-12,198.17000000000002
S0091,2018-10-13,324.9
S0091,2018-10-14,226.75
S0091,2018-10-15,263.59
S0091,2018-10-16,199.79
S0091,2018-10-17,172.01999999999998
S0091,2018-10-18,139.57999999999998
S0091,2018-10-19,125.94
S0091,2018-10-20,227.96
S0091,2018-10-21,319.57
S0091,2018-10-22,311.39
S0091,2018-10-23,220.81
S0091,2018-10-24,132.54
S0091,2018-10-25,252.22
S0091,2018-10-26,191.06
S0091,2018-10-27,165.22
S0091,2018-10-28,140.27
S0091,2018-10-29,316.89
S0091,2018-10-30,189.79
S0091,2018-10-31,102.13
S0091,2018-11-01,186.87
S0091,2018-11-02,139.89
S0091,2018-11-03,139.86
S0091,2018-11-04,212.71
S0091,2018-11-05,107.11
S0091,2018-11-06,58.56
S0091,2018-11-07,85.97
S0091,2018-11-08,111.05999999999999
S0091,2018-11-09,163.35999999999999
S0091,2018-11-10,140.51
S0091,2018-11-11,158.32
S0091,2018-11-12,413.26
S0091,2018-11-13,182.07
S0091,2018-11-14,101.5
S0091,2018-11-15,129.54
S0091,2018-11-16,149.15
S0091,2018-11-17,202.48
S0091,2018-11-18,159.94
S0091,2018-11-19,231.94
S0091,2018-11-20,205.59
S0091,2018-11-21,109.73
S0091,2018-11-22,115.91
S0091,2018-11-23,161.99
S0091,2018-11-24,214.57
S0091,2018-11-25,140.08
S0091,2018-11-26,156.86
S0091,2018-11-27,82.96
S0091,2018-11-28,147.05
S0091,2018-11-29,91.03
S0091,2018-11-30,133.91
S0091,2018-12-01,223.89
S0091,2018-12-02,93.57
S0091,2018-12-03,86.08
S0091,2018-12-04,160.99
S0091,2018-12-05,109.74000000000001
S0091,2018-12-06,100.03999999999999
S0091,2018-12-07,218.26999999999998
S0091,2018-12-08,583.6
S0091,2018-12-09,440.02
S0091,2018-12-10,153.09
S0091,2018-12-11,126.67
S0091,2018-12-12,73.94
S0091,2018-12-13,112.61
S0091,2018-12-14,49.15
S0091,2018-12-15,274.74
S0091,2018-12-16,206.56
S0091,2018-12-17,201.32
S0091,2018-12-18,130.98
S0091,2018-12-19,56.08
S0091,2018-12-20,138.84
S0091,2018-12-21,323.09999999999997
S0091,2018-12-22,364.79
S0091,2018-12-23,112.35
S0091,2018-12-24,223.08
S0091,2018-12-25,225.32
S0091,2018-12-26,193.81
S0091,2018-12-27,96.73
S0091,2018-12-28,139.78
S0091,2018-12-29,364.74
S0091,2018-12-30,349.26
S0091,2018-12-31,574.64
S0091,2019-01-01,111.69
S0091,2019-01-02,79.58
S0091,2019-01-03,108.75
S0091,2019-01-04,158.34
S0091,2019-01-05,102.86
S0091,2019-01-06,81.17
S0091,2019-01-07,103.9
S0091,2019-01-08,86.64
S0091,2019-01-09,180.46
S0091,2019-01-10,189.81
S0091,2019-01-11,150.66
S0091,2019-01-12,146.17000000000002
S0091,2019-01-13,82.61
S0091,2019-01-14,521.47
S0091,2019-01-15,803.23
S0091,2019-01-16,143.04999999999998
S0091,2019-01-17,100.06
S0091,2019-01-18,218.73
S0091,2019-01-19,150.38
S0091,2019-01-20,148.78
S0091,2019-01-21,333.99
S0091,2019-01-22,175.63
S0091,2019-01-23,94.47
S0091,2019-01-24,182.06
S0091,2019-01-25,193.63
S0091,2019-01-26,323.42
S0091,2019-01-27,81.0
S0091,2019-01-28,248.73
S0091,2019-01-29,166.49
S0091,2019-01-30,172.52
S0091,2019-01-31,138.17
S0091,2019-02-01,233.95
S0091,2019-02-02,243.45000000000002
S0091,2019-02-03,235.71
S0091,2019-02-04,147.26
S0091,2019-02-05,409.88
S0091,2019-02-06,409.91
S0091,2019-02-07,159.84
S0091,2019-02-08,287.96
S0091,2019-02-09,382.59
S0091,2019-02-10,424.83
S0091,2019-02-11,199.14000000000001
S0091,2019-02-12,161.6
S0091,2019-02-13,91.39
S0091,2019-02-14,262.41
S0091,2019-02-15,298.37
S0091,2019-02-16,239.95
S0091,2019-02-17,260.05
S0091,2019-02-18,232.45
S0091,2019-02-19,289.04999999999995
S0091,2019-02-20,286.04999999999995
S0091,2019-02-21,231.35
S0091,2019-02-22,329.69
S0091,2019-02-23,165.22
S0091,2019-02-24,309.04
S0091,2019-02-25,162.07
S0091,2019-02-26,287.93
S0091,2019-02-27,70.27
S0091,2019-02-28,141.8
S0091,2019-03-01,185.78
S0091,2019-03-02,265.0
S0091,2019-03-03,227.03
S0091,2019-03-04,191.01999999999998
S0091,2019-03-05,199.71
S0091,2019-03-06,178.96
S0091,2019-03-07,80.50999999999999
S0091,2019-03-08,217.35
S0091,2019-03-09,238.48000000000002
S0091,2019-03-10,263.36
S0091,2019-03-11,141.07
S0091,2019-03-12,194.74
S0091,2019-03-13,120.76
S0091,2019-03-14,192.56
S0091,2019-03-15,162.24
S0091,2019-03-16,175.16
S0091,2019-03-17,401.84999999999997
S0091,2019-03-18,76.46
S0091,2019-03-19,72.22
S0091,2019-03-20,135.79999999999998
S0091,2019-03-21,179.22
S0091,2019-03-22,152.21
S0091,2019-03-23,165.32
S0091,2019-03-24,221.6
S0091,2019-03-25,120.35
S0091,2019-03-26,120.73
S0091,2019-03-27,104.8
S0091,2019-03-28,144.03
S0091,2019-03-29,90.41
S0091,2019-03-30,369.06
S0091,2019-03-31,156.22
S0091,2019-04-01,134.73
S0091,2019-04-02,202.85
S0091,2019-04-03,116.17
S0091,2019-04-04,63.209999999999994
S0091,2019-04-05,293.24
S0091,2019-04-06,131.6
S0091,2019-04-07,139.87
S0091,2019-04-08,134.18
S0091,2019-04-09,316.98
S0091,2019-04-10,88.06
S0091,2019-04-11,272.53000000000003
S0091,2019-04-12,193.19
S0091,2019-04-13,127.6
S0091,2019-04-14,385.61
S0091,2019-04-15,126.88999999999999
S0091,2019-04-16,87.46000000000001
S0091,2019-04-17,119.33
S0091,2019-04-18,207.73
S0091,2019-04-19,108.09
S0091,2019-04-20,153.59
S0091,2019-04-21,168.67
S0091,2019-04-22,128.09
S0091,2019-04-23,300.11
S0091,2019-04-24,187.23
S0091,2019-04-25,65.66
S0091,2019-04-26,186.77
S0091,2019-04-27,143.38
S0091,2019-04-28,102.68
S0091,2019-04-29,196.99
S0091,2019-04-30,382.08
S0091,2019-05-01,236.89
S0091,2019-05-02,126.55000000000001
S0091,2019-05-03,0.0
S0091,2019-05-04,117.82
S0091,2019-05-05,231.31
S0091,2019-05-06,155.49
S0091,2019-05-07,305.64
S0091,2019-05-08,227.29
S0091,2019-05-09,217.32
S0091,2019-05-10,172.03
S0091,2019-05-11,448.96
S0091,2019-05-12,299.32
S0091,2019-05-13,240.02
S0091,2019-05-14,142.58
S0091,2019-05-15,168.65
S0091,2019-05-16,86.51
S0091,2019-05-17,67.94
S0091,2019-05-18,183.72
S0091,2019-05-19,241.19
S0091,2019-05-20,119.83
S0091,2019-05-21,232.09
S0091,2019-05-22,260.48
S0091,2019-05-23,116.96000000000001
S0091,2019-05-24,110.95
S0091,2019-05-25,193.79
S0091,2019-05-26,311.8
S0091,2019-05-27,200.47
S0091,2019-05-28,151.07
S0091,2019-05-29,235.51000000000002
S0091,2019-05-30,312.39
S0091,2019-05-31,440.88
S0091,2019-06-01,242.92
S0091,2019-06-02,295.62
S0091,2019-06-03,416.67
S0091,2019-06-04,39.370000000000005
S0091,2019-06-05,88.5
S0091,2019-06-06,164.37
S0091,2019-06-07,194.59
S0091,2019-06-08,109.64
S0091,2019-06-09,166.09
S0091,2019-06-10,199.5
S0091,2019-06-11,68.24
S0091,2019-06-12,196.24
S0091,2019-06-13,95.38
S0091,2019-06-14,188.08
S0091,2019-06-15,168.96
S0091,2019-06-16,125.08
S0091,2019-06-17,670.28
S0091,2019-06-18,135.06
S0091,2019-06-19,110.57
S0091,2019-06-20,126.09
S0091,2019-06-21,227.24
S0091,2019-06-22,268.32
S0091,2019-06-23,58.96
S0091,2019-06-24,238.27
S0091,2019-06-25,119.39
S0091,2019-06-26,416.03
S0091,2019-06-27,118.01
S0091,2019-06-28,129.82
S0091,2019-06-29,234.22
S0091,2019-06-30,268.94
S0091,2019-07-01,126.99
S0091,2019-07-02,193.61
S0091,2019-07-03,138.93
S0091,2019-07-04,177.95
S0091,2019-07-05,496.70000000000005
S0091,2019-07-06,502.61
S0091,2019-07-07,179.42000000000002
S0091,2019-07-08,360.40999999999997
S0091,2019-07-09,221.08
S0091,2019-07-10,143.53
S0091,2019-07-11,236.62
S0091,2019-07-12,268.72
S0091,2019-07-13,54.73
S0091,2019-07-14,245.72
S0091,2019-07-15,180.23999999999998
S0091,2019-07-16,281.02
S0091,2019-07-17,126.82000000000001
S0091,2019-07-18,85.4
S0091,2019-07-19,229.51
S0091,2019-07-20,186.75
S0091,2019-07-21,133.28
S0091,2019-07-22,185.96
S0091,2019-07-23,276.63
S0091,2019-07-24,238.42000000000002
S0091,2019-07-25,303.71
S0091,2019-07-26,170.13
S0091,2019-07-27,391.62
S0091,2019-07-28,178.17000000000002
S0091,2019-07-29,146.93
S0091,2019-07-30,259.62
S0091,2019-07-31,198.38
S0091,2019-08-01,314.0
S0091,2019-08-02,307.11
S0091,2019-08-03,303.24
S0091,2019-08-04,578.0600000000001
S0091,2019-08-05,371.21999999999997
S0091,2019-08-06,226.37
S0091,2019-08-07,270.05
S0091,2019-08-08,339.06
S0091,2019-08-09,498.72
S0091,2019-08-10,331.76
S0091,2019-08-11,108.43
S0091,2019-08-12,133.59
S0091,2019-08-13,147.93
S0091,2019-08-14,585.0600000000001
S0091,2019-08-15,288.4
S0091,2019-08-16,740.64
S0091,2019-08-17,827.24
S0091,2019-08-18,317.96
S0091,2019-08-19,311.43
S0091,2019-08-20,6748.36
S0091,2019-08-21,391.55
S0091,2019-08-22,207.83
S0091,2019-08-23,263.18
S0091,2019-08-24,212.69
S0091,2019-08-25,166.82
S0091,2019-08-26,278.93
S0091,2019-08-27,107.08000000000001
S0091,2019-08-28,248.73
S0091,2019-08-29,77.01
S0091,2019-08-30,316.69
S0091,2019-08-31,261.21999999999997
S0091,2019-09-01,228.89
S0091,2019-09-02,474.46999999999997
S0091,2019-09-03,322.93
S0091,2019-09-04,253.48
S0091,2019-09-05,455.52000000000004
S0091,2019-09-06,268.83
S0091,2019-09-07,349.75
S0091,2019-09-08,166.97
S0091,2019-09-09,276.57
S0091,2019-09-10,323.93
S0091,2019-09-11,112.85000000000001
S0091,2019-09-12,246.14999999999998
S0091,2019-09-13,245.0
S0091,2019-09-14,227.88
S0091,2019-09-15,516.46
S0091,2019-09-16,259.67
S0091,2019-09-17,321.2
S0091,2019-09-18,148.02
S0091,2019-09-19,430.92
S0091,2019-09-20,250.92000000000002
S0091,2019-09-21,288.3
S0091,2019-09-22,234.64000000000001
S0091,2019-09-23,175.47
S0091,2019-09-24,155.27
S0091,2019-09-25,202.98000000000002
S0091,2019-09-26,461.32
S0091,2019-09-27,386.3
S0091,2019-09-28,300.24
S0091,2019-09-29,202.67000000000002
S0091,2019-09-30,166.59
S0092,2018-08-01,0.0
S0092,2018-08-02,0.0
S0092,2018-08-03,0.0
S0092,2018-08-04,0.0
S0092,2018-08-05,0.0
S0092,2018-08-06,0.0
S0092,2018-08-07,0.0
S0092,2018-08-08,0.0
S0092,2018-08-09,0.0
S0092,2018-08-10,0.0
S0092,2018-08-11,0.0
S0092,2018-08-12,0.0
S0092,2018-08-13,0.0
S0092,2018-08-14,0.0
S0092,2018-08-15,0.0
S0092,2018-08-16,244.22
S0092,2018-08-17,122.22
S0092,2018-08-18,101.83
S0092,2018-08-19,130.2
S0092,2018-08-20,94.92
S0092,2018-08-21,34.45
S0092,2018-08-22,129.57
S0092,2018-08-23,77.08
S0092,2018-08-24,50.64
S0092,2018-08-25,91.7
S0092,2018-08-26,95.49
S0092,2018-08-27,83.11
S0092,2018-08-28,89.00999999999999
S0092,2018-08-29,124.7
S0092,2018-08-30,112.01
S0092,2018-08-31,80.51
S0092,2018-09-01,70.22
S0092,2018-09-02,77.17
S0092,2018-09-03,53.71
S0092,2018-09-04,86.93
S0092,2018-09-05,184.11
S0092,2018-09-06,95.09
S0092,2018-09-07,58.66
S0092,2018-09-08,153.98000000000002
S0092,2018-09-09,194.27
S0092,2018-09-10,166.76
S0092,2018-09-11,196.42
S0092,2018-09-12,324.93
S0092,2018-09-13,140.79
S0092,2018-09-14,96.06
S0092,2018-09-15,202.23000000000002
